name,node_id,QEM_reference_node_id,control_type,control_type_name,cycle_length_in_second,offset_in_second,x,y,geometry
,24,0,0,unknown_control,0,0,3.476,15.618,"<Point><coordinates>3.476,15.618</coordinates></Point>"
,25,0,0,unknown_control,0,0,26.827,10.725,"<Point><coordinates>26.827,10.725</coordinates></Point>"
,26,0,0,unknown_control,0,0,47.108,6.988,"<Point><coordinates>47.108,6.988</coordinates></Point>"
,27,0,0,unknown_control,0,0,29.035,47.118,"<Point><coordinates>29.035,47.118</coordinates></Point>"
,28,0,0,unknown_control,0,0,38.537,8.713,"<Point><coordinates>38.537,8.713</coordinates></Point>"
,29,0,0,unknown_control,0,0,4.567,38.185,"<Point><coordinates>4.567,38.185</coordinates></Point>"
,30,0,0,unknown_control,0,0,45.421,19.755,"<Point><coordinates>45.421,19.755</coordinates></Point>"
,31,0,0,unknown_control,0,0,24.278,31.104,"<Point><coordinates>24.278,31.104</coordinates></Point>"
,32,0,0,unknown_control,0,0,27.544,45.598,"<Point><coordinates>27.544,45.598</coordinates></Point>"
,33,0,0,unknown_control,0,0,4.555,27.007,"<Point><coordinates>4.555,27.007</coordinates></Point>"
,34,0,0,unknown_control,0,0,16.860,15.269,"<Point><coordinates>16.860,15.269</coordinates></Point>"
,35,0,0,unknown_control,0,0,35.226,30.978,"<Point><coordinates>35.226,30.978</coordinates></Point>"
,36,0,0,unknown_control,0,0,30.892,41.235,"<Point><coordinates>30.892,41.235</coordinates></Point>"
,37,0,0,unknown_control,0,0,39.617,17.737,"<Point><coordinates>39.617,17.737</coordinates></Point>"
,38,0,0,unknown_control,0,0,45.629,42.038,"<Point><coordinates>45.629,42.038</coordinates></Point>"
,39,0,0,unknown_control,0,0,30.008,46.364,"<Point><coordinates>30.008,46.364</coordinates></Point>"
,40,0,0,unknown_control,0,0,11.449,37.665,"<Point><coordinates>11.449,37.665</coordinates></Point>"
,41,0,0,unknown_control,0,0,6.835,29.586,"<Point><coordinates>6.835,29.586</coordinates></Point>"
,42,0,0,unknown_control,0,0,13.535,4.187,"<Point><coordinates>13.535,4.187</coordinates></Point>"
,43,0,0,unknown_control,0,0,34.058,44.277,"<Point><coordinates>34.058,44.277</coordinates></Point>"
,44,0,0,unknown_control,0,0,4.205,13.372,"<Point><coordinates>4.205,13.372</coordinates></Point>"
,45,0,0,unknown_control,0,0,46.169,34.432,"<Point><coordinates>46.169,34.432</coordinates></Point>"
,46,0,0,unknown_control,0,0,31.887,7.138,"<Point><coordinates>31.887,7.138</coordinates></Point>"
,47,0,0,unknown_control,0,0,6.584,42.645,"<Point><coordinates>6.584,42.645</coordinates></Point>"
,48,0,0,unknown_control,0,0,28.000,32.906,"<Point><coordinates>28.000,32.906</coordinates></Point>"
,49,0,0,unknown_control,0,0,2.258,48.862,"<Point><coordinates>2.258,48.862</coordinates></Point>"
,50,0,0,unknown_control,0,0,13.969,15.462,"<Point><coordinates>13.969,15.462</coordinates></Point>"
,51,0,0,unknown_control,0,0,4.112,23.233,"<Point><coordinates>4.112,23.233</coordinates></Point>"
,52,0,0,unknown_control,0,0,6.498,20.025,"<Point><coordinates>6.498,20.025</coordinates></Point>"
,53,0,0,unknown_control,0,0,0.725,16.370,"<Point><coordinates>0.725,16.370</coordinates></Point>"
,54,0,0,unknown_control,0,0,30.570,6.094,"<Point><coordinates>30.570,6.094</coordinates></Point>"
,55,0,0,unknown_control,0,0,10.569,19.801,"<Point><coordinates>10.569,19.801</coordinates></Point>"
,56,0,0,unknown_control,0,0,37.840,13.011,"<Point><coordinates>37.840,13.011</coordinates></Point>"
,57,0,0,unknown_control,0,0,9.994,24.250,"<Point><coordinates>9.994,24.250</coordinates></Point>"
,58,0,0,unknown_control,0,0,40.293,16.387,"<Point><coordinates>40.293,16.387</coordinates></Point>"
,59,0,0,unknown_control,0,0,6.370,23.581,"<Point><coordinates>6.370,23.581</coordinates></Point>"
,60,0,0,unknown_control,0,0,29.970,25.783,"<Point><coordinates>29.970,25.783</coordinates></Point>"
,61,0,0,unknown_control,0,0,29.340,32.522,"<Point><coordinates>29.340,32.522</coordinates></Point>"
,62,0,0,unknown_control,0,0,44.792,29.464,"<Point><coordinates>44.792,29.464</coordinates></Point>"
,63,0,0,unknown_control,0,0,30.205,47.696,"<Point><coordinates>30.205,47.696</coordinates></Point>"
,64,0,0,unknown_control,0,0,43.653,40.750,"<Point><coordinates>43.653,40.750</coordinates></Point>"
,65,0,0,unknown_control,0,0,44.111,16.109,"<Point><coordinates>44.111,16.109</coordinates></Point>"
,66,0,0,unknown_control,0,0,20.522,42.461,"<Point><coordinates>20.522,42.461</coordinates></Point>"
,67,0,0,unknown_control,0,0,9.248,30.360,"<Point><coordinates>9.248,30.360</coordinates></Point>"
,68,0,0,unknown_control,0,0,36.424,11.766,"<Point><coordinates>36.424,11.766</coordinates></Point>"
,69,0,0,unknown_control,0,0,2.049,12.163,"<Point><coordinates>2.049,12.163</coordinates></Point>"
,70,0,0,unknown_control,0,0,13.188,45.296,"<Point><coordinates>13.188,45.296</coordinates></Point>"
,71,0,0,unknown_control,0,0,0.362,19.848,"<Point><coordinates>0.362,19.848</coordinates></Point>"
,72,0,0,unknown_control,0,0,8.999,13.404,"<Point><coordinates>8.999,13.404</coordinates></Point>"
,73,0,0,unknown_control,0,0,47.130,8.942,"<Point><coordinates>47.130,8.942</coordinates></Point>"
,74,0,0,unknown_control,0,0,33.728,39.040,"<Point><coordinates>33.728,39.040</coordinates></Point>"
,75,0,0,unknown_control,0,0,33.405,25.896,"<Point><coordinates>33.405,25.896</coordinates></Point>"
,76,0,0,unknown_control,0,0,40.081,6.650,"<Point><coordinates>40.081,6.650</coordinates></Point>"
,77,0,0,unknown_control,0,0,39.932,34.256,"<Point><coordinates>39.932,34.256</coordinates></Point>"
,78,0,0,unknown_control,0,0,23.007,7.192,"<Point><coordinates>23.007,7.192</coordinates></Point>"
,79,0,0,unknown_control,0,0,8.546,32.415,"<Point><coordinates>8.546,32.415</coordinates></Point>"
,80,0,0,unknown_control,0,0,13.210,13.653,"<Point><coordinates>13.210,13.653</coordinates></Point>"
,81,0,0,unknown_control,0,0,26.463,20.618,"<Point><coordinates>26.463,20.618</coordinates></Point>"
,82,0,0,unknown_control,0,0,18.087,12.494,"<Point><coordinates>18.087,12.494</coordinates></Point>"
,83,0,0,unknown_control,0,0,49.085,2.056,"<Point><coordinates>49.085,2.056</coordinates></Point>"
,84,0,0,unknown_control,0,0,43.213,25.743,"<Point><coordinates>43.213,25.743</coordinates></Point>"
,85,0,0,unknown_control,0,0,44.930,43.424,"<Point><coordinates>44.930,43.424</coordinates></Point>"
,86,0,0,unknown_control,0,0,12.828,0.844,"<Point><coordinates>12.828,0.844</coordinates></Point>"
,87,0,0,unknown_control,0,0,33.387,2.826,"<Point><coordinates>33.387,2.826</coordinates></Point>"
,88,0,0,unknown_control,0,0,1.989,30.180,"<Point><coordinates>1.989,30.180</coordinates></Point>"
,89,0,0,unknown_control,0,0,22.369,11.499,"<Point><coordinates>22.369,11.499</coordinates></Point>"
,90,0,0,unknown_control,0,0,0.437,3.258,"<Point><coordinates>0.437,3.258</coordinates></Point>"
,91,0,0,unknown_control,0,0,49.003,26.994,"<Point><coordinates>49.003,26.994</coordinates></Point>"
,92,0,0,unknown_control,0,0,3.389,39.008,"<Point><coordinates>3.389,39.008</coordinates></Point>"
,93,0,0,unknown_control,0,0,8.382,34.681,"<Point><coordinates>8.382,34.681</coordinates></Point>"
,94,0,0,unknown_control,0,0,6.203,13.718,"<Point><coordinates>6.203,13.718</coordinates></Point>"
,95,0,0,unknown_control,0,0,10.548,41.250,"<Point><coordinates>10.548,41.250</coordinates></Point>"
,96,0,0,unknown_control,0,0,38.161,0.816,"<Point><coordinates>38.161,0.816</coordinates></Point>"
,97,0,0,unknown_control,0,0,18.860,19.774,"<Point><coordinates>18.860,19.774</coordinates></Point>"
,98,0,0,unknown_control,0,0,18.228,38.105,"<Point><coordinates>18.228,38.105</coordinates></Point>"
,99,0,0,unknown_control,0,0,19.841,41.096,"<Point><coordinates>19.841,41.096</coordinates></Point>"
,100,0,0,unknown_control,0,0,32.722,40.025,"<Point><coordinates>32.722,40.025</coordinates></Point>"
,101,0,0,unknown_control,0,0,17.707,5.859,"<Point><coordinates>17.707,5.859</coordinates></Point>"
,102,0,0,unknown_control,0,0,39.037,1.519,"<Point><coordinates>39.037,1.519</coordinates></Point>"
,103,0,0,unknown_control,0,0,0.183,28.959,"<Point><coordinates>0.183,28.959</coordinates></Point>"
,104,0,0,unknown_control,0,0,11.809,3.810,"<Point><coordinates>11.809,3.810</coordinates></Point>"
,105,0,0,unknown_control,0,0,7.286,11.039,"<Point><coordinates>7.286,11.039</coordinates></Point>"
,106,0,0,unknown_control,0,0,37.866,35.003,"<Point><coordinates>37.866,35.003</coordinates></Point>"
,107,0,0,unknown_control,0,0,32.110,34.532,"<Point><coordinates>32.110,34.532</coordinates></Point>"
,108,0,0,unknown_control,0,0,13.567,1.673,"<Point><coordinates>13.567,1.673</coordinates></Point>"
,109,0,0,unknown_control,0,0,40.210,25.573,"<Point><coordinates>40.210,25.573</coordinates></Point>"
,110,0,0,unknown_control,0,0,30.140,23.411,"<Point><coordinates>30.140,23.411</coordinates></Point>"
,111,0,0,unknown_control,0,0,18.832,0.647,"<Point><coordinates>18.832,0.647</coordinates></Point>"
,112,0,0,unknown_control,0,0,24.925,20.721,"<Point><coordinates>24.925,20.721</coordinates></Point>"
,113,0,0,unknown_control,0,0,48.265,41.227,"<Point><coordinates>48.265,41.227</coordinates></Point>"
,114,0,0,unknown_control,0,0,45.782,7.014,"<Point><coordinates>45.782,7.014</coordinates></Point>"
,115,0,0,unknown_control,0,0,23.874,26.718,"<Point><coordinates>23.874,26.718</coordinates></Point>"
,116,0,0,unknown_control,0,0,11.944,37.813,"<Point><coordinates>11.944,37.813</coordinates></Point>"
,117,0,0,unknown_control,0,0,18.705,4.770,"<Point><coordinates>18.705,4.770</coordinates></Point>"
,118,0,0,unknown_control,0,0,44.387,1.795,"<Point><coordinates>44.387,1.795</coordinates></Point>"
,119,0,0,unknown_control,0,0,47.423,46.243,"<Point><coordinates>47.423,46.243</coordinates></Point>"
,120,0,0,unknown_control,0,0,26.250,42.533,"<Point><coordinates>26.250,42.533</coordinates></Point>"
,121,0,0,unknown_control,0,0,3.982,19.552,"<Point><coordinates>3.982,19.552</coordinates></Point>"
,122,0,0,unknown_control,0,0,26.387,36.170,"<Point><coordinates>26.387,36.170</coordinates></Point>"
,123,0,0,unknown_control,0,0,49.705,32.187,"<Point><coordinates>49.705,32.187</coordinates></Point>"
,124,0,0,unknown_control,0,0,16.244,46.536,"<Point><coordinates>16.244,46.536</coordinates></Point>"
,125,0,0,unknown_control,0,0,0.741,27.341,"<Point><coordinates>0.741,27.341</coordinates></Point>"
,126,0,0,unknown_control,0,0,23.510,38.544,"<Point><coordinates>23.510,38.544</coordinates></Point>"
,127,0,0,unknown_control,0,0,20.430,13.636,"<Point><coordinates>20.430,13.636</coordinates></Point>"
,128,0,0,unknown_control,0,0,20.220,43.370,"<Point><coordinates>20.220,43.370</coordinates></Point>"
,129,0,0,unknown_control,0,0,21.370,13.476,"<Point><coordinates>21.370,13.476</coordinates></Point>"
,130,0,0,unknown_control,0,0,15.735,9.431,"<Point><coordinates>15.735,9.431</coordinates></Point>"
,131,0,0,unknown_control,0,0,23.400,3.302,"<Point><coordinates>23.400,3.302</coordinates></Point>"
,132,0,0,unknown_control,0,0,7.413,33.228,"<Point><coordinates>7.413,33.228</coordinates></Point>"
,133,0,0,unknown_control,0,0,39.725,10.318,"<Point><coordinates>39.725,10.318</coordinates></Point>"
,134,0,0,unknown_control,0,0,11.043,22.740,"<Point><coordinates>11.043,22.740</coordinates></Point>"
,135,0,0,unknown_control,0,0,3.311,36.064,"<Point><coordinates>3.311,36.064</coordinates></Point>"
,136,0,0,unknown_control,0,0,46.634,49.141,"<Point><coordinates>46.634,49.141</coordinates></Point>"
,137,0,0,unknown_control,0,0,36.981,7.803,"<Point><coordinates>36.981,7.803</coordinates></Point>"
,138,0,0,unknown_control,0,0,17.797,4.455,"<Point><coordinates>17.797,4.455</coordinates></Point>"
,139,0,0,unknown_control,0,0,44.748,10.040,"<Point><coordinates>44.748,10.040</coordinates></Point>"
,140,0,0,unknown_control,0,0,16.411,17.692,"<Point><coordinates>16.411,17.692</coordinates></Point>"
,141,0,0,unknown_control,0,0,47.662,46.305,"<Point><coordinates>47.662,46.305</coordinates></Point>"
,142,0,0,unknown_control,0,0,25.645,41.770,"<Point><coordinates>25.645,41.770</coordinates></Point>"
,143,0,0,unknown_control,0,0,36.562,15.888,"<Point><coordinates>36.562,15.888</coordinates></Point>"
,144,0,0,unknown_control,0,0,46.093,49.745,"<Point><coordinates>46.093,49.745</coordinates></Point>"
,145,0,0,unknown_control,0,0,43.398,3.938,"<Point><coordinates>43.398,3.938</coordinates></Point>"
,146,0,0,unknown_control,0,0,48.050,16.471,"<Point><coordinates>48.050,16.471</coordinates></Point>"
,147,0,0,unknown_control,0,0,36.993,1.460,"<Point><coordinates>36.993,1.460</coordinates></Point>"
,148,0,0,unknown_control,0,0,10.708,27.490,"<Point><coordinates>10.708,27.490</coordinates></Point>"
,149,0,0,unknown_control,0,0,13.915,45.494,"<Point><coordinates>13.915,45.494</coordinates></Point>"
,150,0,0,unknown_control,0,0,47.543,45.568,"<Point><coordinates>47.543,45.568</coordinates></Point>"
,151,0,0,unknown_control,0,0,25.000,25.000,"<Point><coordinates>25.000,25.000</coordinates></Point>"
