name,node_id,QEM_reference_node_id,control_type,control_type_name,cycle_length_in_second,offset_in_second,x,y,geometry
,102,0,0,unknown_control,0,0,0.603,36.973,"<Point><coordinates>0.603,36.973</coordinates></Point>"
,103,0,0,unknown_control,0,0,32.309,40.291,"<Point><coordinates>32.309,40.291</coordinates></Point>"
,104,0,0,unknown_control,0,0,23.737,12.122,"<Point><coordinates>23.737,12.122</coordinates></Point>"
,105,0,0,unknown_control,0,0,23.149,43.945,"<Point><coordinates>23.149,43.945</coordinates></Point>"
,106,0,0,unknown_control,0,0,11.503,32.301,"<Point><coordinates>11.503,32.301</coordinates></Point>"
,107,0,0,unknown_control,0,0,49.325,46.771,"<Point><coordinates>49.325,46.771</coordinates></Point>"
,108,0,0,unknown_control,0,0,25.472,16.920,"<Point><coordinates>25.472,16.920</coordinates></Point>"
,109,0,0,unknown_control,0,0,18.109,29.506,"<Point><coordinates>18.109,29.506</coordinates></Point>"
,110,0,0,unknown_control,0,0,22.179,41.315,"<Point><coordinates>22.179,41.315</coordinates></Point>"
,111,0,0,unknown_control,0,0,46.471,28.307,"<Point><coordinates>46.471,28.307</coordinates></Point>"
,112,0,0,unknown_control,0,0,25.854,2.965,"<Point><coordinates>25.854,2.965</coordinates></Point>"
,113,0,0,unknown_control,0,0,40.993,14.163,"<Point><coordinates>40.993,14.163</coordinates></Point>"
,114,0,0,unknown_control,0,0,24.485,2.818,"<Point><coordinates>24.485,2.818</coordinates></Point>"
,115,0,0,unknown_control,0,0,9.622,10.033,"<Point><coordinates>9.622,10.033</coordinates></Point>"
,116,0,0,unknown_control,0,0,34.823,15.514,"<Point><coordinates>34.823,15.514</coordinates></Point>"
,117,0,0,unknown_control,0,0,28.464,48.122,"<Point><coordinates>28.464,48.122</coordinates></Point>"
,118,0,0,unknown_control,0,0,23.838,28.121,"<Point><coordinates>23.838,28.121</coordinates></Point>"
,119,0,0,unknown_control,0,0,9.624,33.227,"<Point><coordinates>9.624,33.227</coordinates></Point>"
,120,0,0,unknown_control,0,0,7.292,39.080,"<Point><coordinates>7.292,39.080</coordinates></Point>"
,121,0,0,unknown_control,0,0,25.000,25.000,"<Point><coordinates>25.000,25.000</coordinates></Point>"
