name,node_id,QEM_reference_node_id,control_type,control_type_name,cycle_length_in_second,offset_in_second,x,y,geometry
,60,0,0,unknown_control,0,0,14.456,33.833,"<Point><coordinates>14.456,33.833</coordinates></Point>"
,61,0,0,unknown_control,0,0,24.142,27.500,"<Point><coordinates>24.142,27.500</coordinates></Point>"
,62,0,0,unknown_control,0,0,19.169,28.117,"<Point><coordinates>19.169,28.117</coordinates></Point>"
,63,0,0,unknown_control,0,0,9.884,1.507,"<Point><coordinates>9.884,1.507</coordinates></Point>"
,64,0,0,unknown_control,0,0,44.956,34.851,"<Point><coordinates>44.956,34.851</coordinates></Point>"
,65,0,0,unknown_control,0,0,30.591,49.894,"<Point><coordinates>30.591,49.894</coordinates></Point>"
,66,0,0,unknown_control,0,0,47.350,0.730,"<Point><coordinates>47.350,0.730</coordinates></Point>"
,67,0,0,unknown_control,0,0,41.991,21.099,"<Point><coordinates>41.991,21.099</coordinates></Point>"
,68,0,0,unknown_control,0,0,20.207,31.014,"<Point><coordinates>20.207,31.014</coordinates></Point>"
,69,0,0,unknown_control,0,0,1.196,48.408,"<Point><coordinates>1.196,48.408</coordinates></Point>"
,70,0,0,unknown_control,0,0,2.623,44.203,"<Point><coordinates>2.623,44.203</coordinates></Point>"
,71,0,0,unknown_control,0,0,25.000,25.000,"<Point><coordinates>25.000,25.000</coordinates></Point>"
