name,node_id,QEM_reference_node_id,control_type,control_type_name,cycle_length_in_second,offset_in_second,x,y,geometry
,35,0,0,unknown_control,0,0,8.099,6.193,"<Point><coordinates>8.099,6.193</coordinates></Point>"
,36,0,0,unknown_control,0,0,37.186,32.419,"<Point><coordinates>37.186,32.419</coordinates></Point>"
,37,0,0,unknown_control,0,0,13.126,49.961,"<Point><coordinates>13.126,49.961</coordinates></Point>"
,38,0,0,unknown_control,0,0,13.077,38.760,"<Point><coordinates>13.077,38.760</coordinates></Point>"
,39,0,0,unknown_control,0,0,0.182,37.313,"<Point><coordinates>0.182,37.313</coordinates></Point>"
,40,0,0,unknown_control,0,0,10.978,8.543,"<Point><coordinates>10.978,8.543</coordinates></Point>"
,41,0,0,unknown_control,0,0,3.623,7.128,"<Point><coordinates>3.623,7.128</coordinates></Point>"
,42,0,0,unknown_control,0,0,17.502,4.320,"<Point><coordinates>17.502,4.320</coordinates></Point>"
,43,0,0,unknown_control,0,0,21.721,44.999,"<Point><coordinates>21.721,44.999</coordinates></Point>"
,44,0,0,unknown_control,0,0,48.442,33.325,"<Point><coordinates>48.442,33.325</coordinates></Point>"
,45,0,0,unknown_control,0,0,38.630,11.926,"<Point><coordinates>38.630,11.926</coordinates></Point>"
,46,0,0,unknown_control,0,0,43.270,17.242,"<Point><coordinates>43.270,17.242</coordinates></Point>"
,47,0,0,unknown_control,0,0,9.881,6.070,"<Point><coordinates>9.881,6.070</coordinates></Point>"
,48,0,0,unknown_control,0,0,13.973,46.991,"<Point><coordinates>13.973,46.991</coordinates></Point>"
,49,0,0,unknown_control,0,0,48.330,41.257,"<Point><coordinates>48.330,41.257</coordinates></Point>"
,50,0,0,unknown_control,0,0,25.231,38.577,"<Point><coordinates>25.231,38.577</coordinates></Point>"
,51,0,0,unknown_control,0,0,33.148,34.842,"<Point><coordinates>33.148,34.842</coordinates></Point>"
,52,0,0,unknown_control,0,0,30.483,24.316,"<Point><coordinates>30.483,24.316</coordinates></Point>"
,53,0,0,unknown_control,0,0,6.545,37.940,"<Point><coordinates>6.545,37.940</coordinates></Point>"
,54,0,0,unknown_control,0,0,22.569,42.689,"<Point><coordinates>22.569,42.689</coordinates></Point>"
,55,0,0,unknown_control,0,0,23.254,6.023,"<Point><coordinates>23.254,6.023</coordinates></Point>"
,56,0,0,unknown_control,0,0,46.729,45.603,"<Point><coordinates>46.729,45.603</coordinates></Point>"
,57,0,0,unknown_control,0,0,2.399,39.130,"<Point><coordinates>2.399,39.130</coordinates></Point>"
,58,0,0,unknown_control,0,0,21.983,34.912,"<Point><coordinates>21.983,34.912</coordinates></Point>"
,59,0,0,unknown_control,0,0,1.016,10.940,"<Point><coordinates>1.016,10.940</coordinates></Point>"
,60,0,0,unknown_control,0,0,23.746,23.838,"<Point><coordinates>23.746,23.838</coordinates></Point>"
,61,0,0,unknown_control,0,0,8.946,19.429,"<Point><coordinates>8.946,19.429</coordinates></Point>"
,62,0,0,unknown_control,0,0,16.975,29.432,"<Point><coordinates>16.975,29.432</coordinates></Point>"
,63,0,0,unknown_control,0,0,36.140,49.567,"<Point><coordinates>36.140,49.567</coordinates></Point>"
,64,0,0,unknown_control,0,0,19.813,5.888,"<Point><coordinates>19.813,5.888</coordinates></Point>"
,65,0,0,unknown_control,0,0,35.526,35.683,"<Point><coordinates>35.526,35.683</coordinates></Point>"
,66,0,0,unknown_control,0,0,39.423,9.125,"<Point><coordinates>39.423,9.125</coordinates></Point>"
,67,0,0,unknown_control,0,0,18.041,44.837,"<Point><coordinates>18.041,44.837</coordinates></Point>"
,68,0,0,unknown_control,0,0,33.699,8.364,"<Point><coordinates>33.699,8.364</coordinates></Point>"
,69,0,0,unknown_control,0,0,49.710,14.737,"<Point><coordinates>49.710,14.737</coordinates></Point>"
,70,0,0,unknown_control,0,0,14.756,33.282,"<Point><coordinates>14.756,33.282</coordinates></Point>"
,71,0,0,unknown_control,0,0,1.051,49.946,"<Point><coordinates>1.051,49.946</coordinates></Point>"
,72,0,0,unknown_control,0,0,4.516,20.988,"<Point><coordinates>4.516,20.988</coordinates></Point>"
,73,0,0,unknown_control,0,0,14.952,5.779,"<Point><coordinates>14.952,5.779</coordinates></Point>"
,74,0,0,unknown_control,0,0,28.792,8.192,"<Point><coordinates>28.792,8.192</coordinates></Point>"
,75,0,0,unknown_control,0,0,39.073,37.992,"<Point><coordinates>39.073,37.992</coordinates></Point>"
,76,0,0,unknown_control,0,0,36.078,42.884,"<Point><coordinates>36.078,42.884</coordinates></Point>"
,77,0,0,unknown_control,0,0,43.756,39.839,"<Point><coordinates>43.756,39.839</coordinates></Point>"
,78,0,0,unknown_control,0,0,16.630,40.978,"<Point><coordinates>16.630,40.978</coordinates></Point>"
,79,0,0,unknown_control,0,0,29.690,21.994,"<Point><coordinates>29.690,21.994</coordinates></Point>"
,80,0,0,unknown_control,0,0,25.655,35.468,"<Point><coordinates>25.655,35.468</coordinates></Point>"
,81,0,0,unknown_control,0,0,44.047,18.265,"<Point><coordinates>44.047,18.265</coordinates></Point>"
,82,0,0,unknown_control,0,0,8.825,28.118,"<Point><coordinates>8.825,28.118</coordinates></Point>"
,83,0,0,unknown_control,0,0,0.316,10.868,"<Point><coordinates>0.316,10.868</coordinates></Point>"
,84,0,0,unknown_control,0,0,10.074,27.230,"<Point><coordinates>10.074,27.230</coordinates></Point>"
,85,0,0,unknown_control,0,0,23.944,31.929,"<Point><coordinates>23.944,31.929</coordinates></Point>"
,86,0,0,unknown_control,0,0,10.754,7.048,"<Point><coordinates>10.754,7.048</coordinates></Point>"
,87,0,0,unknown_control,0,0,49.952,34.049,"<Point><coordinates>49.952,34.049</coordinates></Point>"
,88,0,0,unknown_control,0,0,40.087,0.922,"<Point><coordinates>40.087,0.922</coordinates></Point>"
,89,0,0,unknown_control,0,0,30.608,8.934,"<Point><coordinates>30.608,8.934</coordinates></Point>"
,90,0,0,unknown_control,0,0,17.882,48.053,"<Point><coordinates>17.882,48.053</coordinates></Point>"
,91,0,0,unknown_control,0,0,26.260,34.169,"<Point><coordinates>26.260,34.169</coordinates></Point>"
,92,0,0,unknown_control,0,0,6.977,47.019,"<Point><coordinates>6.977,47.019</coordinates></Point>"
,93,0,0,unknown_control,0,0,0.197,16.340,"<Point><coordinates>0.197,16.340</coordinates></Point>"
,94,0,0,unknown_control,0,0,16.202,28.640,"<Point><coordinates>16.202,28.640</coordinates></Point>"
,95,0,0,unknown_control,0,0,15.802,39.096,"<Point><coordinates>15.802,39.096</coordinates></Point>"
,96,0,0,unknown_control,0,0,32.943,3.075,"<Point><coordinates>32.943,3.075</coordinates></Point>"
,97,0,0,unknown_control,0,0,3.293,35.797,"<Point><coordinates>3.293,35.797</coordinates></Point>"
,98,0,0,unknown_control,0,0,6.834,14.700,"<Point><coordinates>6.834,14.700</coordinates></Point>"
,99,0,0,unknown_control,0,0,40.626,16.209,"<Point><coordinates>40.626,16.209</coordinates></Point>"
,100,0,0,unknown_control,0,0,41.162,31.886,"<Point><coordinates>41.162,31.886</coordinates></Point>"
,101,0,0,unknown_control,0,0,45.967,41.325,"<Point><coordinates>45.967,41.325</coordinates></Point>"
,102,0,0,unknown_control,0,0,18.501,0.615,"<Point><coordinates>18.501,0.615</coordinates></Point>"
,103,0,0,unknown_control,0,0,34.502,49.132,"<Point><coordinates>34.502,49.132</coordinates></Point>"
,104,0,0,unknown_control,0,0,49.352,16.285,"<Point><coordinates>49.352,16.285</coordinates></Point>"
,105,0,0,unknown_control,0,0,5.668,15.715,"<Point><coordinates>5.668,15.715</coordinates></Point>"
,106,0,0,unknown_control,0,0,11.030,41.600,"<Point><coordinates>11.030,41.600</coordinates></Point>"
,107,0,0,unknown_control,0,0,44.837,37.945,"<Point><coordinates>44.837,37.945</coordinates></Point>"
,108,0,0,unknown_control,0,0,45.227,45.043,"<Point><coordinates>45.227,45.043</coordinates></Point>"
,109,0,0,unknown_control,0,0,43.966,45.947,"<Point><coordinates>43.966,45.947</coordinates></Point>"
,110,0,0,unknown_control,0,0,18.350,17.172,"<Point><coordinates>18.350,17.172</coordinates></Point>"
,111,0,0,unknown_control,0,0,21.251,36.042,"<Point><coordinates>21.251,36.042</coordinates></Point>"
,112,0,0,unknown_control,0,0,25.977,17.463,"<Point><coordinates>25.977,17.463</coordinates></Point>"
,113,0,0,unknown_control,0,0,26.999,10.481,"<Point><coordinates>26.999,10.481</coordinates></Point>"
,114,0,0,unknown_control,0,0,22.224,35.756,"<Point><coordinates>22.224,35.756</coordinates></Point>"
,115,0,0,unknown_control,0,0,29.149,47.173,"<Point><coordinates>29.149,47.173</coordinates></Point>"
,116,0,0,unknown_control,0,0,49.944,0.398,"<Point><coordinates>49.944,0.398</coordinates></Point>"
,117,0,0,unknown_control,0,0,3.488,14.201,"<Point><coordinates>3.488,14.201</coordinates></Point>"
,118,0,0,unknown_control,0,0,42.672,8.972,"<Point><coordinates>42.672,8.972</coordinates></Point>"
,119,0,0,unknown_control,0,0,1.596,31.655,"<Point><coordinates>1.596,31.655</coordinates></Point>"
,120,0,0,unknown_control,0,0,25.982,37.157,"<Point><coordinates>25.982,37.157</coordinates></Point>"
,121,0,0,unknown_control,0,0,16.425,0.390,"<Point><coordinates>16.425,0.390</coordinates></Point>"
,122,0,0,unknown_control,0,0,26.704,36.553,"<Point><coordinates>26.704,36.553</coordinates></Point>"
,123,0,0,unknown_control,0,0,4.877,3.536,"<Point><coordinates>4.877,3.536</coordinates></Point>"
,124,0,0,unknown_control,0,0,12.179,13.826,"<Point><coordinates>12.179,13.826</coordinates></Point>"
,125,0,0,unknown_control,0,0,19.064,11.831,"<Point><coordinates>19.064,11.831</coordinates></Point>"
,126,0,0,unknown_control,0,0,39.370,31.571,"<Point><coordinates>39.370,31.571</coordinates></Point>"
,127,0,0,unknown_control,0,0,20.243,26.716,"<Point><coordinates>20.243,26.716</coordinates></Point>"
,128,0,0,unknown_control,0,0,13.340,9.923,"<Point><coordinates>13.340,9.923</coordinates></Point>"
,129,0,0,unknown_control,0,0,39.445,43.705,"<Point><coordinates>39.445,43.705</coordinates></Point>"
,130,0,0,unknown_control,0,0,26.525,29.768,"<Point><coordinates>26.525,29.768</coordinates></Point>"
,131,0,0,unknown_control,0,0,35.085,4.549,"<Point><coordinates>35.085,4.549</coordinates></Point>"
,132,0,0,unknown_control,0,0,19.056,6.105,"<Point><coordinates>19.056,6.105</coordinates></Point>"
,133,0,0,unknown_control,0,0,17.755,21.052,"<Point><coordinates>17.755,21.052</coordinates></Point>"
,134,0,0,unknown_control,0,0,28.694,30.752,"<Point><coordinates>28.694,30.752</coordinates></Point>"
,135,0,0,unknown_control,0,0,46.145,9.364,"<Point><coordinates>46.145,9.364</coordinates></Point>"
,136,0,0,unknown_control,0,0,34.859,8.852,"<Point><coordinates>34.859,8.852</coordinates></Point>"
,137,0,0,unknown_control,0,0,6.384,47.472,"<Point><coordinates>6.384,47.472</coordinates></Point>"
,138,0,0,unknown_control,0,0,48.629,33.267,"<Point><coordinates>48.629,33.267</coordinates></Point>"
,139,0,0,unknown_control,0,0,39.494,5.598,"<Point><coordinates>39.494,5.598</coordinates></Point>"
,140,0,0,unknown_control,0,0,5.772,0.439,"<Point><coordinates>5.772,0.439</coordinates></Point>"
,141,0,0,unknown_control,0,0,25.000,25.000,"<Point><coordinates>25.000,25.000</coordinates></Point>"
