name,node_id,QEM_reference_node_id,control_type,control_type_name,cycle_length_in_second,offset_in_second,x,y,geometry
永丰路口东南角,88,0,0,unknown_control,0,0,116.259572,40.043859,"<Point><coordinates>‘116.259572,40.043859</coordinates></Point>"
百旺商城对面,89,0,0,unknown_control,0,0,116.274689,40.029898,"<Point><coordinates>‘116.274689,40.029898</coordinates></Point>"
肖家河公交站,90,0,0,unknown_control,0,0,116.284286,40.018967,"<Point><coordinates>‘116.284286,40.018967</coordinates></Point>"
新龙城西,91,0,0,unknown_control,0,0,116.322089,40.06714,"<Point><coordinates>‘116.322089,40.06714</coordinates></Point>"
新龙城东,92,0,0,unknown_control,0,0,116.32556,40.067924,"<Point><coordinates>‘116.32556,40.067924</coordinates></Point>"
龙博苑三区东门,93,0,0,unknown_control,0,0,116.345826,40.066446,"<Point><coordinates>‘116.345826,40.066446</coordinates></Point>"
黄村公交站旁,94,0,0,unknown_control,0,0,116.332802,39.723457,"<Point><coordinates>‘116.332802,39.723457</coordinates></Point>"
西红门,95,0,0,unknown_control,0,0,116.329004,39.788687,"<Point><coordinates>‘116.329004,39.788687</coordinates></Point>"
新发地,96,0,0,unknown_control,0,0,116.345499,39.809278,"<Point><coordinates>‘116.345499,39.809278</coordinates></Point>"
丰台站,97,0,0,unknown_control,0,0,116.304697,39.84963,"<Point><coordinates>‘116.304697,39.84963</coordinates></Point>"
郑常庄,98,0,0,unknown_control,0,0,116.274303,39.890106,"<Point><coordinates>‘116.274303,39.890106</coordinates></Point>"
五棵松,99,0,0,unknown_control,0,0,116.274313,39.908321,"<Point><coordinates>‘116.274313,39.908321</coordinates></Point>"
瑞雪春堂,100,0,0,unknown_control,0,0,116.149955,39.717998,"<Point><coordinates>‘116.149955,39.717998</coordinates></Point>"
加州水郡,101,0,0,unknown_control,0,0,116.169648,39.770366,"<Point><coordinates>‘116.169648,39.770366</coordinates></Point>"
长阳地铁站,102,0,0,unknown_control,0,0,116.212628,39.764185,"<Point><coordinates>‘116.212628,39.764185</coordinates></Point>"
赵辛店,103,0,0,unknown_control,0,0,116.209243,39.814874,"<Point><coordinates>‘116.209243,39.814874</coordinates></Point>"
西道口,104,0,0,unknown_control,0,0,116.241547,39.856029,"<Point><coordinates>‘116.241547,39.856029</coordinates></Point>"
小营,105,0,0,unknown_control,0,0,116.340639,40.039349,"<Point><coordinates>‘116.340639,40.039349</coordinates></Point>"
清河,106,0,0,unknown_control,0,0,116.347328,40.030942,"<Point><coordinates>‘116.347328,40.030942</coordinates></Point>"
圣熙八号,107,0,0,unknown_control,0,0,116.354066,40.00789,"<Point><coordinates>‘116.354066,40.00789</coordinates></Point>"
富力桃园,108,0,0,unknown_control,0,0,116.378297,40.063383,"<Point><coordinates>‘116.378297,40.063383</coordinates></Point>"
新都,109,0,0,unknown_control,0,0,116.356121,40.062061,"<Point><coordinates>‘116.356121,40.062061</coordinates></Point>"
沁春家园,110,0,0,unknown_control,0,0,116.33535,40.058317,"<Point><coordinates>‘116.33535,40.058317</coordinates></Point>"
西三旗,111,0,0,unknown_control,0,0,116.329363,40.054215,"<Point><coordinates>‘116.329363,40.054215</coordinates></Point>"
南邵,112,0,0,unknown_control,0,0,116.287955,40.208766,"<Point><coordinates>‘116.287955,40.208766</coordinates></Point>"
高教园地铁站,113,0,0,unknown_control,0,0,116.280209,40.16481,"<Point><coordinates>‘116.280209,40.16481</coordinates></Point>"
沙河地铁站,114,0,0,unknown_control,0,0,116.288865,40.148278,"<Point><coordinates>‘116.288865,40.148278</coordinates></Point>"
路庄桥东,115,0,0,unknown_control,0,0,116.262646,40.142361,"<Point><coordinates>‘116.262646,40.142361</coordinates></Point>"
银科大厦,116,0,0,unknown_control,0,0,116.306343,39.981797,"<Point><coordinates>‘116.306343,39.981797</coordinates></Point>"
201,201,0,0,unknown_control,0,0,,,
