name,node_id,QEM_reference_node_id,control_type,control_type_name,cycle_length_in_second,offset_in_second,x,y,geometry
,73,0,0,unknown_control,0,0,13.843,16.968,"<Point><coordinates>13.843,16.968</coordinates></Point>"
,74,0,0,unknown_control,0,0,19.524,12.881,"<Point><coordinates>19.524,12.881</coordinates></Point>"
,75,0,0,unknown_control,0,0,30.948,13.248,"<Point><coordinates>30.948,13.248</coordinates></Point>"
,76,0,0,unknown_control,0,0,15.145,19.745,"<Point><coordinates>15.145,19.745</coordinates></Point>"
,77,0,0,unknown_control,0,0,18.778,35.536,"<Point><coordinates>18.778,35.536</coordinates></Point>"
,78,0,0,unknown_control,0,0,47.436,7.990,"<Point><coordinates>47.436,7.990</coordinates></Point>"
,79,0,0,unknown_control,0,0,6.843,25.729,"<Point><coordinates>6.843,25.729</coordinates></Point>"
,80,0,0,unknown_control,0,0,17.743,42.465,"<Point><coordinates>17.743,42.465</coordinates></Point>"
,81,0,0,unknown_control,0,0,38.701,13.318,"<Point><coordinates>38.701,13.318</coordinates></Point>"
,82,0,0,unknown_control,0,0,20.898,8.813,"<Point><coordinates>20.898,8.813</coordinates></Point>"
,83,0,0,unknown_control,0,0,17.899,14.988,"<Point><coordinates>17.899,14.988</coordinates></Point>"
,84,0,0,unknown_control,0,0,7.783,1.600,"<Point><coordinates>7.783,1.600</coordinates></Point>"
,85,0,0,unknown_control,0,0,14.706,29.557,"<Point><coordinates>14.706,29.557</coordinates></Point>"
,86,0,0,unknown_control,0,0,34.814,5.847,"<Point><coordinates>34.814,5.847</coordinates></Point>"
,87,0,0,unknown_control,0,0,37.222,46.889,"<Point><coordinates>37.222,46.889</coordinates></Point>"
,88,0,0,unknown_control,0,0,1.014,18.218,"<Point><coordinates>1.014,18.218</coordinates></Point>"
,89,0,0,unknown_control,0,0,14.534,22.632,"<Point><coordinates>14.534,22.632</coordinates></Point>"
,90,0,0,unknown_control,0,0,16.238,41.080,"<Point><coordinates>16.238,41.080</coordinates></Point>"
,91,0,0,unknown_control,0,0,30.924,27.954,"<Point><coordinates>30.924,27.954</coordinates></Point>"
,92,0,0,unknown_control,0,0,3.751,41.320,"<Point><coordinates>3.751,41.320</coordinates></Point>"
,93,0,0,unknown_control,0,0,34.475,6.348,"<Point><coordinates>34.475,6.348</coordinates></Point>"
,94,0,0,unknown_control,0,0,19.697,48.835,"<Point><coordinates>19.697,48.835</coordinates></Point>"
,95,0,0,unknown_control,0,0,40.315,30.836,"<Point><coordinates>40.315,30.836</coordinates></Point>"
,96,0,0,unknown_control,0,0,46.562,26.698,"<Point><coordinates>46.562,26.698</coordinates></Point>"
,97,0,0,unknown_control,0,0,23.704,40.859,"<Point><coordinates>23.704,40.859</coordinates></Point>"
,98,0,0,unknown_control,0,0,4.908,35.326,"<Point><coordinates>4.908,35.326</coordinates></Point>"
,99,0,0,unknown_control,0,0,9.956,27.345,"<Point><coordinates>9.956,27.345</coordinates></Point>"
,100,0,0,unknown_control,0,0,41.274,32.402,"<Point><coordinates>41.274,32.402</coordinates></Point>"
,101,0,0,unknown_control,0,0,25.000,25.000,"<Point><coordinates>25.000,25.000</coordinates></Point>"
