name,node_id,QEM_reference_node_id,control_type,control_type_name,cycle_length_in_second,offset_in_second,x,y,geometry
,28,0,0,unknown_control,0,0,0.621,16.762,"<Point><coordinates>0.621,16.762</coordinates></Point>"
,29,0,0,unknown_control,0,0,33.641,41.836,"<Point><coordinates>33.641,41.836</coordinates></Point>"
,30,0,0,unknown_control,0,0,18.985,21.045,"<Point><coordinates>18.985,21.045</coordinates></Point>"
,31,0,0,unknown_control,0,0,27.031,7.841,"<Point><coordinates>27.031,7.841</coordinates></Point>"
,32,0,0,unknown_control,0,0,32.057,9.578,"<Point><coordinates>32.057,9.578</coordinates></Point>"
,33,0,0,unknown_control,0,0,42.026,44.074,"<Point><coordinates>42.026,44.074</coordinates></Point>"
,34,0,0,unknown_control,0,0,34.019,12.171,"<Point><coordinates>34.019,12.171</coordinates></Point>"
,35,0,0,unknown_control,0,0,41.886,31.076,"<Point><coordinates>41.886,31.076</coordinates></Point>"
,36,0,0,unknown_control,0,0,44.692,14.562,"<Point><coordinates>44.692,14.562</coordinates></Point>"
,37,0,0,unknown_control,0,0,8.588,23.120,"<Point><coordinates>8.588,23.120</coordinates></Point>"
,38,0,0,unknown_control,0,0,21.135,31.892,"<Point><coordinates>21.135,31.892</coordinates></Point>"
,39,0,0,unknown_control,0,0,13.347,44.698,"<Point><coordinates>13.347,44.698</coordinates></Point>"
,40,0,0,unknown_control,0,0,27.508,18.838,"<Point><coordinates>27.508,18.838</coordinates></Point>"
,41,0,0,unknown_control,0,0,13.850,26.773,"<Point><coordinates>13.850,26.773</coordinates></Point>"
,42,0,0,unknown_control,0,0,34.924,33.086,"<Point><coordinates>34.924,33.086</coordinates></Point>"
,43,0,0,unknown_control,0,0,31.720,11.567,"<Point><coordinates>31.720,11.567</coordinates></Point>"
,44,0,0,unknown_control,0,0,28.881,37.179,"<Point><coordinates>28.881,37.179</coordinates></Point>"
,45,0,0,unknown_control,0,0,41.328,33.122,"<Point><coordinates>41.328,33.122</coordinates></Point>"
,46,0,0,unknown_control,0,0,17.327,29.285,"<Point><coordinates>17.327,29.285</coordinates></Point>"
,47,0,0,unknown_control,0,0,22.503,21.888,"<Point><coordinates>22.503,21.888</coordinates></Point>"
,48,0,0,unknown_control,0,0,22.048,24.351,"<Point><coordinates>22.048,24.351</coordinates></Point>"
,49,0,0,unknown_control,0,0,36.595,28.844,"<Point><coordinates>36.595,28.844</coordinates></Point>"
,50,0,0,unknown_control,0,0,1.654,3.597,"<Point><coordinates>1.654,3.597</coordinates></Point>"
,51,0,0,unknown_control,0,0,47.114,2.880,"<Point><coordinates>47.114,2.880</coordinates></Point>"
,52,0,0,unknown_control,0,0,1.391,41.648,"<Point><coordinates>1.391,41.648</coordinates></Point>"
,53,0,0,unknown_control,0,0,7.407,46.855,"<Point><coordinates>7.407,46.855</coordinates></Point>"
,54,0,0,unknown_control,0,0,18.813,46.961,"<Point><coordinates>18.813,46.961</coordinates></Point>"
,55,0,0,unknown_control,0,0,40.003,25.432,"<Point><coordinates>40.003,25.432</coordinates></Point>"
,56,0,0,unknown_control,0,0,14.914,28.117,"<Point><coordinates>14.914,28.117</coordinates></Point>"
,57,0,0,unknown_control,0,0,22.596,8.832,"<Point><coordinates>22.596,8.832</coordinates></Point>"
,58,0,0,unknown_control,0,0,17.636,45.275,"<Point><coordinates>17.636,45.275</coordinates></Point>"
,59,0,0,unknown_control,0,0,46.958,7.590,"<Point><coordinates>46.958,7.590</coordinates></Point>"
,60,0,0,unknown_control,0,0,34.451,5.703,"<Point><coordinates>34.451,5.703</coordinates></Point>"
,61,0,0,unknown_control,0,0,2.994,22.136,"<Point><coordinates>2.994,22.136</coordinates></Point>"
,62,0,0,unknown_control,0,0,38.333,39.870,"<Point><coordinates>38.333,39.870</coordinates></Point>"
,63,0,0,unknown_control,0,0,13.195,12.961,"<Point><coordinates>13.195,12.961</coordinates></Point>"
,64,0,0,unknown_control,0,0,16.605,25.788,"<Point><coordinates>16.605,25.788</coordinates></Point>"
,65,0,0,unknown_control,0,0,5.014,42.745,"<Point><coordinates>5.014,42.745</coordinates></Point>"
,66,0,0,unknown_control,0,0,26.079,1.820,"<Point><coordinates>26.079,1.820</coordinates></Point>"
,67,0,0,unknown_control,0,0,3.522,33.992,"<Point><coordinates>3.522,33.992</coordinates></Point>"
,68,0,0,unknown_control,0,0,41.104,34.886,"<Point><coordinates>41.104,34.886</coordinates></Point>"
,69,0,0,unknown_control,0,0,14.032,29.354,"<Point><coordinates>14.032,29.354</coordinates></Point>"
,70,0,0,unknown_control,0,0,29.085,43.067,"<Point><coordinates>29.085,43.067</coordinates></Point>"
,71,0,0,unknown_control,0,0,11.656,13.989,"<Point><coordinates>11.656,13.989</coordinates></Point>"
,72,0,0,unknown_control,0,0,45.083,38.459,"<Point><coordinates>45.083,38.459</coordinates></Point>"
,73,0,0,unknown_control,0,0,29.697,8.788,"<Point><coordinates>29.697,8.788</coordinates></Point>"
,74,0,0,unknown_control,0,0,48.224,25.855,"<Point><coordinates>48.224,25.855</coordinates></Point>"
,75,0,0,unknown_control,0,0,46.562,12.931,"<Point><coordinates>46.562,12.931</coordinates></Point>"
,76,0,0,unknown_control,0,0,16.660,2.533,"<Point><coordinates>16.660,2.533</coordinates></Point>"
,77,0,0,unknown_control,0,0,12.706,18.166,"<Point><coordinates>12.706,18.166</coordinates></Point>"
,78,0,0,unknown_control,0,0,43.191,15.209,"<Point><coordinates>43.191,15.209</coordinates></Point>"
,79,0,0,unknown_control,0,0,35.998,25.518,"<Point><coordinates>35.998,25.518</coordinates></Point>"
,80,0,0,unknown_control,0,0,3.739,8.584,"<Point><coordinates>3.739,8.584</coordinates></Point>"
,81,0,0,unknown_control,0,0,25.000,25.000,"<Point><coordinates>25.000,25.000</coordinates></Point>"
